frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,59.45146162880336,-1.6024389207318035,60.35886098662003,1.32310956895813,-27.0,-803.3948819999998
1,59.4850690124262,-1.2089415980291174,60.392468370242874,2.0629645719510936,-27.0,-803.3948819999998
2,59.51867639604904,-0.8183673806090183,60.42607575386571,2.2616171143352966,-27.0,-803.3948819999998
3,59.552283779671875,-0.4952420334340624,60.45968313748855,1.8715734686443806,-27.0,-803.3948819999998
4,59.58589116329472,-0.2607261174456229,60.49329052111139,1.0786383959093833,-27.0,-803.3948819999998
5,59.619498546917555,-0.09691135535212785,60.52689790473423,0.2035567683949872,-27.0,-803.3948819999998
6,59.6531059305404,0.02446989244152934,60.56050528835707,-0.4549874121503557,-27.0,-803.3948819999998
7,59.686713314163235,0.12029798077733501,60.59411267197991,-0.7535534970950291,-27.0,-803.3948819999998
8,59.72032069778608,0.19823196528279954,60.62772005560275,-0.7480945066700586,-27.0,-803.3948819999998
9,59.753928081408915,0.2715061129811452,60.66132743922559,-0.6326480677343927,-27.0,-803.3948819999998
10,59.78753546503175,0.3643006639375765,60.694934822848424,-0.6100615019451989,-27.0,-803.3948819999998
11,59.821142848654596,0.4982037361783287,60.72854220647127,-0.7654864336030948,-27.0,-803.3948819999998
12,59.85475023227743,0.6696176324345273,60.762149590094104,-1.0111759620572138,-27.0,-803.3948819999998
13,59.888357615900276,0.8374794282994128,60.79575697371695,-1.134433144242669,-27.0,-803.3948819999998
14,59.92196499952311,0.9347779835524329,60.829364357339784,-0.925619694844365,-27.0,-803.3948819999998
15,59.955572383145956,0.9008733198626814,60.86297174096263,-0.31654885647844677,-27.0,-803.3948819999998
16,59.98917976676879,0.7165817254611578,60.896579124585465,0.5518164222823834,-27.0,-803.3948819999998
17,60.022787150391636,0.42176136543741366,60.93018650820831,1.3778747238827298,-27.0,-803.3948819999998
18,60.05639453401447,0.10573597024512936,60.963793891831145,1.8430177104973968,-27.0,-803.3948819999998
19,60.09000191763731,-0.12596103968887815,60.99740127545398,1.7714271287170416,-27.0,-803.3948819999998
20,60.12360930126015,-0.1957214125532248,61.031008659076825,1.2161743084507544,-27.0,-803.3948819999998
21,60.15721668488299,-0.08920923960515885,61.06461604269966,0.42537575596768257,-27.0,-803.3948819999998
22,60.19082406850583,0.13862727787416418,61.098223426322505,-0.28885632708576486,-27.0,-803.3948819999998
23,60.22443145212867,0.3935236336806053,61.13183080994534,-0.704467757991154,-27.0,-803.3948819999998
24,60.25803883575151,0.590535375198243,61.165438193568185,-0.7853542870904971,-27.0,-803.3948819999998
25,60.29164621937435,0.6906046316249094,61.19904557719102,-0.6736679626220807,-27.0,-803.3948819999998
26,60.325253602997186,0.7040741565151301,61.23265296081386,-0.5885981749385244,-27.0,-803.3948819999998
27,60.35886098662003,0.6641599625351204,61.2662603444367,-0.6884917407380673,-27.0,-803.3948819999998
28,60.39246837024287,0.5928617831603765,61.29986772805954,-0.9703896590666988,-27.0,-803.3948819999998
29,60.42607575386571,0.4840153350616431,61.33347511168238,-1.261795323781458,-27.0,-803.3948819999998
30,60.45968313748855,0.3132230416931115,61.36708249530522,-1.312305769150307,-27.0,-803.3948819999998
31,60.49329052111139,0.06407655577645094,61.40068987892806,-0.9390720002227972,-27.0,-803.3948819999998
32,60.52689790473423,-0.25036148084417686,61.4342972625509,-0.1471670501613304,-27.0,-803.3948819999998
33,60.56050528835707,-0.5856467553168426,61.46790464617374,0.8454052859021701,-27.0,-803.3948819999998
