frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,1.0082215086851898,-0.21988638057852153,0.10082215086851898,-0.7720909908628696,27.0,803.3948819999999
1,1.0418288923080294,-0.32861530626742386,0.13442953449135864,-0.7720909908628696,27.0,803.3948819999999
2,1.075436275930869,-0.4053358975981044,0.1680369181141983,-0.7720909908628696,27.0,803.3948819999999
3,1.1090436595537088,-0.432659581764846,0.20164430173703796,-0.7720909908628696,27.0,803.3948819999999
4,1.1426510431765484,-0.41490737927832827,0.23525168535987762,-0.7720909908628696,27.0,803.3948819999999
5,1.176258426799388,-0.35620456446774923,0.2688590689827173,-0.7720909908628696,27.0,803.3948819999999
6,1.2098658104222277,-0.2445361828596145,0.30246645260555693,-0.7720909908628696,27.0,803.3948819999999
7,1.2434731940450674,-0.06089203814315371,0.3360738362283966,-0.7720909908628696,27.0,803.3948819999999
8,1.277080577667907,0.19184576787278565,0.36968121985123625,-0.7720909908628696,27.0,803.3948819999999
9,1.3106879612907467,0.4674020352079729,0.4032886034740759,-0.7720909908628696,27.0,803.3948819999999
10,1.3442953449135864,0.686268994385554,0.4368959870969156,-0.7720909908628696,27.0,803.3948819999999
11,1.377902728536426,0.7758257704973945,0.47050337071975523,-0.7720909908628696,27.0,803.3948819999999
12,1.4115101121592657,0.713191328139624,0.5041107543425949,-0.7720909908628696,27.0,803.3948819999999
13,1.4451174957821054,0.5400992187231105,0.5377181379654346,-0.7720909908628696,27.0,803.3948819999999
14,1.478724879404945,0.3387226304062231,0.5713255215882742,-0.7720909908628696,27.0,803.3948819999999
15,1.5123322630277847,0.18413261984086288,0.6049329052111139,-0.7720909908628696,27.0,803.3948819999999
16,1.5459396466506243,0.10440179772712799,0.6385402888339535,-0.7720909908628696,27.0,803.3948819999999
17,1.579547030273464,0.07284510809073899,0.6721476724567932,-0.7720909908628696,27.0,803.3948819999999
18,1.6131544138963037,0.03284895807254572,0.7057550560796328,-0.7720909908628696,27.0,803.3948819999999
19,1.6467617975191433,-0.06615727212503611,0.7393624397024725,-0.7720909908628696,27.0,803.3948819999999
20,1.680369181141983,-0.24429377067893393,0.7729698233253122,-0.7720909908628696,27.0,803.3948819999999
21,1.7139765647648226,-0.48526126786644647,0.8065772069481518,-0.7720909908628696,27.0,803.3948819999999
22,1.7475839483876623,-0.7426904986305957,0.8401845905709915,-0.7720909908628696,27.0,803.3948819999999
23,1.781191332010502,-0.9528270594523929,0.8737919741938311,-0.7720909908628696,27.0,803.3948819999999
