frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,59.29278032082033,-0.4016635015712984,59.15832957179352,1.7889707138621769,4.0,119.00268400000013
1,59.32639300807703,-0.43136060556088845,59.19194225905022,1.7889707138621769,4.0,119.00268400000013
2,59.360005695333726,-0.22751555649490182,59.22555494630692,1.7889707138621769,4.0,119.00268400000013
3,59.393618382590425,0.1332484540090287,59.25916763356362,1.7889707138621769,4.0,119.00268400000013
4,59.42723106984713,0.4797733306100256,59.29278032082033,1.7889707138621769,4.0,119.00268400000013
5,59.46084375710383,0.651145008971673,59.32639300807703,1.4670276889797662,4.0,119.00268400000013
6,59.49445644436053,0.5884741009719765,59.360005695333726,0.8410082333275364,4.0,119.00268400000013
7,59.52806913161723,0.35878038695320563,59.393618382590425,0.17598462751251284,4.0,119.00268400000013
8,59.561681818873936,0.10288815086719258,59.42723106984713,-0.30538043743220145,4.0,119.00268400000013
9,59.595294506130635,-0.05341962492500149,59.46084375710383,-0.5225810600201889,4.0,119.00268400000013
10,59.628907193387334,-0.06650481019412115,59.49445644436053,-0.552414205578876,4.0,119.00268400000013
11,59.662519880644034,0.019804684509579677,59.52806913161723,-0.5570088416093795,4.0,119.00268400000013
12,59.69613256790073,0.1265337215646095,59.56168181887393,-0.6683500620947187,4.0,119.00268400000013
13,59.72974525515744,0.20541775471647547,59.595294506130635,-0.8952847848811764,4.0,119.00268400000013
14,59.76335794241414,0.26872228767409034,59.628907193387334,-1.1069772338735855,4.0,119.00268400000013
15,59.79697062967084,0.3654833824086952,59.662519880644034,-1.1056386526134296,4.0,119.00268400000013
16,59.83058331692754,0.5287454804193266,59.69613256790073,-0.7506083710989313,4.0,119.00268400000013
17,59.864196004184244,0.7387454970132602,59.72974525515744,-0.06239284510082079,4.0,119.00268400000013
18,59.89780869144094,0.9312362541219871,59.76335794241414,0.7589689361420496,4.0,119.00268400000013
19,59.93142137869764,1.0399777213344414,59.79697062967084,1.4197308875687984,4.0,119.00268400000013
20,59.96503406595434,1.03336775956898,59.83058331692754,1.6777496072593334,4.0,119.00268400000013
21,59.99864675321104,0.9151935039202306,59.86419600418424,1.46380444644945,4.0,119.00268400000013
22,60.03225944046775,0.6955921346045478,59.89780869144094,0.9085989439536821,4.0,119.00268400000013
23,60.06587212772445,0.3642699351087784,59.93142137869764,0.2623378282957303,4.0,119.00268400000013
24,60.099484814981146,-0.10506974820842874,59.96503406595434,-0.24268802430450273,4.0,119.00268400000013
25,60.133097502237845,-0.7156526796378551,59.99864675321104,-0.5058288631385306,4.0,119.00268400000013
26,60.16671018949455,-1.3998972769226798,60.03225944046775,-0.5857764788569517,4.0,119.00268400000013
27,60.20032287675125,-2.0037591278025633,60.06587212772445,-0.6323552324940871,4.0,119.00268400000013
28,60.23393556400795,-2.3324167182560456,60.099484814981146,-0.7677637039049972,4.0,119.00268400000013
29,60.26754825126465,-2.24778589319124,60.133097502237845,-0.9906600174279212,4.0,119.00268400000013
30,60.30116093852135,-1.7611633050642168,60.166710189494545,-1.1628110158277276,4.0,119.00268400000013
31,60.334773625778055,-1.049036105633913,60.20032287675125,-1.0898692745626,4.0,119.00268400000013
32,60.368386313034755,-0.36433983366399836,60.23393556400795,-0.6508403175640072,4.0,119.00268400000013
33,60.401999000291454,0.10585065740627962,60.26754825126465,0.10256498387851512,4.0,119.00268400000013
34,60.43561168754815,0.33761185980832165,60.30116093852135,0.9425502562387371,4.0,119.00268400000013
35,60.46922437480486,0.4537363996125923,60.334773625778055,1.5675313165050613,4.0,119.00268400000013
36,60.50283706206156,0.611001833945964,60.368386313034755,1.7533944709294569,4.0,119.00268400000013
37,60.53644974931826,0.8774063057834672,60.401999000291454,1.4646557198241446,4.0,119.00268400000013
38,60.57006243657496,1.1827978861815296,60.43561168754815,0.861278949955415,4.0,119.00268400000013
39,60.60367512383166,1.3656229688513981,60.46922437480485,0.20169169978111934,4.0,119.00268400000013
40,60.63728781108836,1.2750580773836242,60.50283706206156,-0.29656053367915064,4.0,119.00268400000013
41,60.67090049834506,0.8621129984303891,60.53644974931826,-0.5572211328488076,4.0,119.00268400000013
42,60.70451318560176,0.21074057080708825,60.57006243657496,-0.6539522752081508,4.0,119.00268400000013
43,60.73812587285846,-0.4982172967236511,60.60367512383166,-0.730045045720494,4.0,119.00268400000013
44,60.77173856011516,-1.059334650586957,60.637287811088356,-0.8825237884879957,4.0,119.00268400000013
45,60.80535124737187,-1.3090122426457547,60.67090049834506,-1.0827174581182402,4.0,119.00268400000013
46,60.838963934628566,-1.1636731841744956,60.70451318560176,-1.1831687046580153,4.0,119.00268400000013
