frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,1.008380617701026,-1.0226057154373958,0.9747679304443251,-0.05591191638151885,1.0,29.750671
1,1.0419933049577268,-1.1248407494500228,1.008380617701026,-0.05591191638151885,1.0,29.750671
2,1.0756059922144277,-1.0169230754087035,1.0419933049577268,-0.3508183649522435,1.0,29.750671
3,1.1092186794711285,-0.8573612300101047,1.0756059922144277,-0.4487805633385678,1.0,29.750671
4,1.1428313667278294,-0.8259409544367815,1.1092186794711285,-0.43663988492150163,1.0,29.750671
5,1.1764440539845302,-1.0249054701621865,1.1428313667278294,-0.432700580895974,1.0,29.750671
6,1.210056741241231,-1.4121654268337347,1.1764440539845302,-0.5329905904919348,1.0,29.750671
7,1.243669428497932,-1.8064615029851052,1.210056741241231,-0.7705643307135257,1.0,29.750671
8,1.2772821157546328,-1.9716096366383136,1.243669428497932,-1.0971061843747962,1.0,29.750671
9,1.3108948030113337,-1.741127083804036,1.2772821157546328,-1.391256936129561,1.0,29.750671
10,1.3445074902680345,-1.1133457713377106,1.3108948030113337,-1.4956575387936333,1.0,29.750671
11,1.3781201775247354,-0.25915603534320186,1.3445074902680345,-1.2782997234852342,1.0,29.750671
12,1.4117328647814362,0.5621683111315245,1.3781201775247354,-0.6999759786831637,1.0,29.750671
13,1.4453455520381373,1.1257964760826054,1.4117328647814364,0.1442892504869808,1.0,29.750671
14,1.4789582392948382,1.3312120602791917,1.4453455520381373,1.0406704950857657,1.0,29.750671
15,1.512570926551539,1.2202114547967884,1.4789582392948382,1.7342319356850533,1.0,29.750671
16,1.5461836138082399,0.9336015806982396,1.512570926551539,2.035932613143297,1.0,29.750671
17,1.5797963010649407,0.6413334120670949,1.5461836138082399,1.9025811354882285,1.0,29.750671
18,1.6134089883216416,0.47560792687171727,1.5797963010649407,1.4459900367824097,1.0,29.750671
19,1.6470216755783424,0.4866407743309575,1.6134089883216416,0.8693538673990808,1.0,29.750671
20,1.6806343628350433,0.6355561553553556,1.6470216755783424,0.3698022385791913,1.0,29.750671
21,1.7142470500917442,0.8258040617111511,1.6806343628350433,0.059301620953592885,1.0,29.750671
22,1.747859737348445,0.9531276987778221,1.7142470500917442,-0.06224969694559624,1.0,29.750671
23,1.7814724246051459,0.9445595481349652,1.747859737348445,-0.08076019093317283,1.0,29.750671
24,1.8150851118618467,0.7699028444974851,1.7814724246051459,-0.11295712226384569,1.0,29.750671
25,1.8486977991185476,0.43278192193123716,1.8150851118618467,-0.2527170716084474,1.0,29.750671
26,1.8823104863752484,-0.03539542173497513,1.8486977991185476,-0.5372288248526222,1.0,29.750671
27,1.9159231736319493,-0.5616752031463675,1.8823104863752484,-0.9356771306827885,1.0,29.750671
28,1.9495358608886502,-1.0137388580284035,1.9159231736319493,-1.3551918562365826,1.0,29.750671
29,1.983148548145351,-1.2218323383523995,1.9495358608886502,-1.661118901645937,1.0,29.750671
30,2.016761235402052,-1.0616892916783953,1.983148548145351,-1.7132855642864777,1.0,29.750671
31,2.050373922658753,-0.5523016991549154,2.016761235402052,-1.4168323851199534,1.0,29.750671
32,2.0839866099154536,0.11766843995748173,2.0503739226587525,-0.7734265774941882,1.0,29.750671
33,2.1175992971721547,0.6777365437657258,2.0839866099154536,0.09389573039684011,1.0,29.750671
34,2.1512119844288553,0.9278184680542544,2.1175992971721542,0.9664619594589996,1.0,29.750671
35,2.1848246716855564,0.8494262959535474,2.1512119844288553,1.6067247851303215,1.0,29.750671
36,2.218437358942257,0.598452534872607,2.184824671685556,1.8538981755362511,1.0,29.750671
37,2.252050046198958,0.3863782677180844,2.218437358942257,1.6890712012585323,1.0,29.750671
38,2.2856627334556587,0.3344918342749281,2.2520500461989577,1.2343477722339047,1.0,29.750671
39,2.31927542071236,0.40432556139825987,2.2856627334556587,0.687957877022649,1.0,29.750671
40,2.3528881079690604,0.4524323159062603,2.3192754207123594,0.23261595009365543,1.0,29.750671
41,2.3865007952257615,0.3651142119689506,2.3528881079690604,-0.034985378409910645,1.0,29.750671
42,2.420113482482462,0.16686891858869085,2.386500795225761,-0.12356430801086675,1.0,29.750671
43,2.4537261697391632,0.015193209362857991,2.420113482482462,-0.11725333005450811,1.0,29.750671
44,2.487338856995864,0.08142368614861466,2.453726169739163,-0.1224506712686473,1.0,29.750671
45,2.520951544252565,0.40314900701118883,2.487338856995864,-0.22169734829970505,1.0,29.750671
46,2.5545642315092656,0.8150451417491911,2.5209515442525645,-0.45006650378737645,1.0,29.750671
47,2.5881769187659667,1.0153370021169987,2.5545642315092656,-0.7906488996320135,1.0,29.750671
48,2.6217896060226673,0.7398857153561923,2.5881769187659662,-1.1778947644956308,1.0,29.750671
49,2.6554022932793684,-0.05881178335935161,2.6217896060226673,-1.5047104054619198,1.0,29.750671
50,2.689014980536069,-1.1463676986018807,2.655402293279368,-1.6410076419047477,1.0,29.750671
51,2.72262766779277,-2.1078214402007607,2.689014980536069,-1.472823815137065,1.0,29.750671
52,2.7562403550494707,-2.5607526406007066,2.7226276677927697,-0.9564128731262221,1.0,29.750671
53,2.789853042306172,-2.3550398136210466,2.7562403550494707,-0.16119281316210496,1.0,29.750671
54,2.8234657295628725,-1.6465307880766098,2.7898530423061714,0.7312100112537813,1.0,29.750671
55,2.8570784168195735,-0.8077558990631039,2.8234657295628725,1.4853859662504523,1.0,29.750671
56,2.8906911040762746,-0.22705283878249874,2.8570784168195735,1.9057424845809927,1.0,29.750671
57,2.9243037913329752,-0.10506734484151725,2.890691104076274,1.916583361207046,1.0,29.750671
58,2.9579164785896763,-0.3598709127220703,2.9243037913329752,1.5848471157363355,1.0,29.750671
59,2.991529165846377,-0.6933043601752379,2.957916478589676,1.075816461365111,1.0,29.750671
60,3.025141853103078,-0.7758161806109319,2.991529165846377,0.5708947146878711,1.0,29.750671
