frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,1.0167603108561634,-0.12240032163606294,0.9489762901324191,-0.66831888778817,2.0,59.010958
1,1.0506523212180354,-0.3077489612178715,0.9828683004942912,-0.66831888778817,2.0,59.010958
2,1.0845443315799075,-0.5892770211823961,1.0167603108561634,-0.66831888778817,2.0,59.010958
3,1.1184363419417795,-0.8490693800797472,1.0506523212180354,-0.860470897891466,2.0,59.010958
4,1.1523283523036518,-0.9634455554977505,1.0845443315799077,-1.1842402801326464,2.0,59.010958
5,1.1862203626655239,-0.8458886300401246,1.1184363419417798,-1.492352669432364,2.0,59.010958
6,1.220112373027396,-0.4843612442076569,1.1523283523036518,-1.5491553228778496,2.0,59.010958
7,1.254004383389268,0.04585513211306772,1.1862203626655239,-1.1717775535537873,2.0,59.010958
8,1.2878963937511403,0.6062051211833935,1.2201123730273962,-0.3581470735487544,2.0,59.010958
9,1.3217884041130123,1.049973167901639,1.2540043833892682,0.6770830656386356,2.0,59.010958
10,1.3556804144748844,1.2834070093786656,1.2878963937511403,1.5887031187234588,2.0,59.010958
11,1.3895724248367565,1.2997568436158986,1.3217884041130123,2.066210164792339,2.0,59.010958
12,1.4234644351986288,1.1649137250494772,1.3556804144748846,1.9843210413466386,2.0,59.010958
13,1.4573564455605008,0.962774026659997,1.3895724248367567,1.4526705315406696,2.0,59.010958
14,1.4912484559223729,0.7372784309909594,1.4234644351986288,0.7408399354453529,2.0,59.010958
15,1.525140466284245,0.4721448326498792,1.4573564455605008,0.12845913248462945,2.0,59.010958
16,1.559032476646117,0.12166786910794537,1.4912484559223729,-0.23188608114704892,2.0,59.010958
17,1.5929244870079893,-0.3324479890657705,1.5251404662842452,-0.36679371818763495,2.0,59.010958
18,1.6268164973698613,-0.8406004651059011,1.5590324766461172,-0.42989075774160873,2.0,59.010958
19,1.6607085077317334,-1.287757611583488,1.5929244870079893,-0.5829665240532462,2.0,59.010958
20,1.6946005180936055,-1.5351642478205225,1.6268164973698613,-0.8800949117067544,2.0,59.010958
21,1.7284925284554777,-1.4788572804914306,1.6607085077317336,-1.2194225750661931,2.0,59.010958
22,1.7623845388173498,-1.1006320009774189,1.6946005180936057,-1.3906693849159137,2.0,59.010958
23,1.7962765491792219,-0.4905019801432864,1.7284925284554777,-1.1956319346193998,2.0,59.010958
24,1.830168559541094,0.17427240535038832,1.7623845388173498,-0.5770086137609541,2.0,59.010958
25,1.864060569902966,0.692378079312064,1.7962765491792219,0.3199253997637856,2.0,59.010958
26,1.8979525802648383,0.9195628718523027,1.8301685595410941,1.1962043518958394,2.0,59.010958
27,1.9318445906267103,0.8294081106435472,1.8640605699029662,1.7390136045219513,2.0,59.010958
28,1.9657366009885824,0.5220486527345417,1.8979525802648383,1.775542376960088,2.0,59.010958
29,1.9996286113504544,0.17388328719217877,1.9318445906267103,1.3520304110616008,2.0,59.010958
30,2.0335206217123267,-0.048560946536455644,1.9657366009885826,0.6940302031593925,2.0,59.010958
31,2.067412632074199,-0.06855417216320255,1.9996286113504547,0.0759068872588056,2.0,59.010958
32,2.101304642436071,0.06733011129610014,2.0335206217123267,-0.3213500736957514,2.0,59.010958
33,2.135196652797943,0.22156984181481962,2.067412632074199,-0.48479115568317943,2.0,59.010958
34,2.169088663159815,0.25059051285141515,2.101304642436071,-0.5421343410610563,2.0,59.010958
35,2.202980673521687,0.09677324764561687,2.135196652797943,-0.6564250605882778,2.0,59.010958
