frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,0.0,-0.005199640624612533,-0.03360738362283966,-0.008673952669230505,1.0,29.755366
1,0.03360738362283966,-0.2473184783639185,0.0,-0.008673952669230505,1.0,29.755366
2,0.06721476724567932,-0.3936029127314964,0.03360738362283966,-0.021662328736526307,1.0,29.755366
3,0.10082215086851898,-0.39630747923178045,0.06721476724567932,-0.03395667646125687,1.0,29.755366
4,0.13442953449135864,-0.2798342828593105,0.10082215086851898,-0.04848379061874521,1.0,29.755366
5,0.1680369181141983,-0.1280534797204776,0.13442953449135864,-0.07266604152553219,1.0,29.755366
6,0.20164430173703796,-0.038257626046558066,0.1680369181141983,-0.11789650589294655,1.0,29.755366
7,0.23525168535987762,-0.06719544662509855,0.20164430173703796,-0.19793362135838052,1.0,29.755366
8,0.2688590689827173,-0.2012968669792646,0.23525168535987762,-0.3255034639092588,1.0,29.755366
9,0.30246645260555693,-0.36716323774269555,0.2688590689827173,-0.5048933377861814,1.0,29.755366
10,0.3360738362283966,-0.47266208048674646,0.30246645260555693,-0.7202598756484009,1.0,29.755366
11,0.36968121985123625,-0.4531324621343068,0.3360738362283966,-0.9250834684544952,1.0,29.755366
12,0.4032886034740759,-0.2988306740271134,0.36968121985123625,-1.0432991328146948,1.0,29.755366
13,0.4368959870969156,-0.05324453824384287,0.4032886034740759,-0.990833352399177,1.0,29.755366
14,0.47050337071975523,0.2121981334062043,0.4368959870969156,-0.7149502368409395,1.0,29.755366
15,0.5041107543425949,0.4309834088362813,0.47050337071975523,-0.23338313315344814,1.0,29.755366
16,0.5377181379654346,0.5647874371789007,0.5041107543425949,0.3523802174233038,1.0,29.755366
17,0.5713255215882742,0.6076057042259305,0.5377181379654346,0.8855864452599743,1.0,29.755366
18,0.6049329052111139,0.5730857252286264,0.5713255215882742,1.2162089257534618,1.0,29.755366
19,0.6385402888339535,0.47747358754976876,0.6049329052111139,1.2654064613380176,1.0,29.755366
20,0.6721476724567932,0.33218150983912803,0.6385402888339535,1.0573262760191218,1.0,29.755366
21,0.7057550560796328,0.150639995195189,0.6721476724567932,0.7016716536630124,1.0,29.755366
22,0.7393624397024725,-0.03977201267931055,0.7057550560796328,0.3387513501076608,1.0,29.755366
23,0.7729698233253122,-0.19618563535346809,0.7393624397024725,0.07797904467620907,1.0,29.755366
24,0.8065772069481518,-0.2764817126610643,0.7729698233253122,-0.03965480610719263,1.0,29.755366
25,0.8401845905709915,-0.2646151185957584,0.8065772069481518,-0.041684856354465644,1.0,29.755366
26,0.8737919741938311,-0.18609003281860292,0.8401845905709915,0.005153837245264487,1.0,29.755366
27,0.9073993578166708,-0.09903513876916811,0.8737919741938311,0.03249064521939977,1.0,29.755366
28,0.9410067414395105,-0.06293652604316306,0.9073993578166708,-0.003978089023126212,1.0,29.755366
29,0.9746141250623501,-0.10458763117114835,0.9410067414395105,-0.11843103130144683,1.0,29.755366
30,1.0082215086851898,-0.20506828597180254,0.9746141250623501,-0.3020965571008091,1.0,29.755366
31,1.0418288923080294,-0.31665337522994447,1.0082215086851898,-0.5307883107672845,1.0,29.755366
32,1.075436275930869,-0.3953893139631753,1.0418288923080294,-0.7649087280504543,1.0,29.755366
33,1.1090436595537088,-0.4234307547967835,1.075436275930869,-0.9457454643484644,1.0,29.755366
34,1.1426510431765484,-0.40521222567552245,1.1090436595537088,-1.0003261734262743,1.0,29.755366
35,1.176258426799388,-0.3449673663720776,1.1426510431765484,-0.8640915485930635,1.0,29.755366
36,1.2098658104222277,-0.23036560561608238,1.176258426799388,-0.516522417142712,1.0,29.755366
37,1.2434731940450674,-0.04189737464548091,1.2098658104222277,-0.009596382082915113,1.0,29.755366
38,1.277080577667907,0.21747951576808844,1.2434731940450674,0.5342226738599504,1.0,29.755366
39,1.3106879612907467,0.500274277984484,1.277080577667907,0.9628903597323561,1.0,29.755366
40,1.3442953449135864,0.7248905796792703,1.3106879612907467,1.1581479918193962,1.0,29.755366
41,1.377902728536426,0.8167998926131987,1.3442953449135864,1.087730136553755,1.0,29.755366
42,1.4115101121592657,0.7525201271612428,1.377902728536426,0.8168589661152841,1.0,29.755366
43,1.4451174957821054,0.5748811193558607,1.4115101121592657,0.47286498970642826,1.0,29.755366
44,1.478724879404945,0.3682146371896207,1.4451174957821054,0.18359977923155796,1.0,29.755366
45,1.5123322630277847,0.20956375364545018,1.478724879404945,0.02328909100112495,1.0,29.755366
46,1.5459396466506243,0.1277385093894572,1.5123322630277847,-0.008065539240607579,1.0,29.755366
47,1.579547030273464,0.09535286768962982,1.5459396466506243,0.03301907702507669,1.0,29.755366
48,1.6131544138963037,0.05430607226251696,1.579547030273464,0.07313100554028565,1.0,29.755366
49,1.6467617975191433,-0.04730091928745025,1.6131544138963037,0.05842169841870549,1.0,29.755366
50,1.680369181141983,-0.23011682559138225,1.6467617975191433,-0.02994302477310718,1.0,29.755366
51,1.7139765647648226,-0.477414216893797,1.680369181141983,-0.18259951627870885,1.0,29.755366
52,1.7475839483876623,-0.7416057695139505,1.7139765647648226,-0.3781381700219515,1.0,29.755366
53,1.781191332010502,-0.9572623369557133,1.7475839483876623,-0.5928010263654248,1.0,29.755366
54,1.8147987156333416,-1.0595972729561902,1.781191332010502,-0.7970866375669542,1.0,29.755366
55,1.8484060992561813,-1.0064574100354686,1.8147987156333416,-0.9463954925378273,1.0,29.755366
56,1.882013482879021,-0.7961563929249229,1.8484060992561813,-0.9807991923199094,1.0,29.755366
57,1.9156208665018606,-0.47176171365726133,1.882013482879021,-0.8443402109878786,1.0,29.755366
58,1.9492282501247002,-0.10824549143830074,1.9156208665018606,-0.5188268440978014,1.0,29.755366
59,1.98283563374754,0.21238752284984075,1.9492282501247002,-0.051612347525430986,1.0,29.755366
60,2.0164430173703796,0.4277703690331366,1.98283563374754,0.4456230877447333,1.0,29.755366
61,2.0500504009932192,0.5145829584110512,2.0164430173703796,0.834703141815887,1.0,29.755366
62,2.083657784616059,0.4960316453162432,2.0500504009932192,1.0090168840747011,1.0,29.755366
63,2.1172651682388985,0.4347961155237779,2.083657784616059,0.9402625453491663,1.0,29.755366
64,2.150872551861738,0.40906200813209326,1.377902728536426,0.8168589661152841,23.0,684.373418
65,2.184479935484578,0.47493061214149557,1.4115101121592657,0.47286498970642826,23.0,684.373418
