frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,59.424587665954135,0.15769249841996055,59.39082369568939,-1.240454704710568,1.0,29.617370000000008
1,59.45835163621888,-0.8300964744456483,59.424587665954135,-1.240454704710568,1.0,29.617370000000008
2,59.49211560648362,-1.7503340587321066,59.45835163621888,-1.3492686220027024,1.0,29.617370000000008
3,59.52587957674837,-2.176435446217768,59.49211560648363,-1.3331594658890724,1.0,29.617370000000008
4,59.55964354701312,-1.8546693528081521,59.52587957674837,-1.0919660730655159,1.0,29.617370000000008
5,59.59340751727787,-0.8755009523856128,59.559643547013124,-0.5738585788092263,1.0,29.617370000000008
6,59.62717148754261,0.3336184658979455,59.59340751727787,0.16280899480117142,1.0,29.617370000000008
7,59.66093545780736,1.2096682744498957,59.62717148754262,0.9436223112069319,1.0,29.617370000000008
8,59.694699428072106,1.3481085529464205,59.66093545780736,1.543135415305583,1.0,29.617370000000008
9,59.72846339833685,0.7208036809731873,59.694699428072106,1.7892054231931234,1.0,29.617370000000008
10,59.7622273686016,-0.31500387909063393,59.72846339833686,1.6466072235475486,1.0,29.617370000000008
11,59.795991338866344,-1.2214578893095582,59.7622273686016,1.2304814540587399,1.0,29.617370000000008
12,59.829755309131095,-1.5693095103420256,59.79599133886635,0.7426369339587896,1.0,29.617370000000008
13,59.86351927939584,-1.2400053555014474,59.829755309131095,0.3689432334672445,1.0,29.617370000000008
14,59.89728324966059,-0.44141547524102986,59.863519279395845,0.1954747270643831,1.0,29.617370000000008
15,59.93104721992533,0.44108330477150764,59.89728324966059,0.18567625221377176,1.0,29.617370000000008
16,59.964811190190076,1.0530586731971359,59.93104721992533,0.22321515830869904,1.0,29.617370000000008
17,59.99857516045483,1.225247918092274,59.96481119019008,0.18887788489951232,1.0,29.617370000000008
18,60.03233913071957,1.0081976088291533,59.99857516045483,0.024959016723365743,1.0,29.617370000000008
19,60.06610310098432,0.5913933649151366,60.03233913071958,-0.246619717855967,1.0,29.617370000000008
20,60.099867071249065,0.1701917229468257,60.06610310098432,-0.5553581553120888,1.0,29.617370000000008
21,60.13363104151381,-0.15458835746468177,60.099867071249065,-0.8354651816166879,1.0,29.617370000000008
22,60.16739501177856,-0.39023953282935875,60.133631041513816,-1.0631994065258614,1.0,29.617370000000008
23,60.2011589820433,-0.589266094501965,60.16739501177856,-1.2534723774931553,1.0,29.617370000000008
24,60.234922952308054,-0.7721572232552762,60.20115898204331,-1.420249692120868,1.0,29.617370000000008
25,60.2686869225728,-0.8981608401847578,60.234922952308054,-1.5321360612336083,1.0,29.617370000000008
26,60.30245089283755,-0.8988441578883709,60.268686922572805,-1.501230324746196,1.0,29.617370000000008
27,60.33621486310229,-0.7380502274335434,60.30245089283755,-1.2233586630439448,1.0,29.617370000000008
28,60.369978833367036,-0.4480154973485281,60.33621486310229,-0.6514487897570769,1.0,29.617370000000008
29,60.403742803631786,-0.11591559254206145,60.36997883336704,0.14514224721393393,1.0,29.617370000000008
30,60.43750677389653,0.16877747040853622,60.403742803631786,0.9811095389709232,1.0,29.617370000000008
31,60.47127074416128,0.3696106754806318,60.43750677389654,1.6259880782584766,1.0,29.617370000000008
32,60.505034714426024,0.5204700157832322,60.47127074416128,1.9093351892783745,1.0,29.617370000000008
33,60.538798684690775,0.690044271432074,60.50503471442603,1.8001109574105576,1.0,29.617370000000008
34,60.57256265495552,0.9206979108615139,60.538798684690775,1.415017681449809,1.0,29.617370000000008
35,60.60632662522026,1.1895947134291847,60.57256265495552,0.9531391436430695,1.0,29.617370000000008
36,60.64009059548501,1.4186388966222976,60.60632662522027,0.5956225261966267,1.0,29.617370000000008
37,60.67385456574976,1.5206969492458606,60.64009059548501,0.4251715016701957,1.0,29.617370000000008
38,60.70761853601451,1.4481290561002074,60.673854565749764,0.40469661882037394,1.0,29.617370000000008
39,60.74138250627925,1.2142427596228815,60.70761853601451,0.41934561521756575,1.0,29.617370000000008
40,60.775146476544,0.8777543264829262,60.74138250627926,0.35204340188460836,1.0,29.617370000000008
