frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,1.0213810113081518,1.154313492312026,2.825820797952553,0.6354011636475431,-53.0,-1556.715841
1,1.0554270450184235,1.0505000948276029,2.859866831662825,0.13074238378563088,-53.0,-1556.715841
2,1.0894730787286953,1.0468495236275832,2.893912865373097,-0.21130496701814866,-53.0,-1556.715841
3,1.123519112438967,1.0555558981299364,2.9279588990833685,-0.38075137193960235,-53.0,-1556.715841
4,1.1575651461492387,0.9858559548731963,2.96200493279364,-0.4348409976609755,-53.0,-1556.715841
5,1.1916111798595104,0.7974111668530895,2.996050966503912,-0.45251180194116547,-53.0,-1556.715841
6,1.225657213569782,0.5139642153032049,3.030097000214184,-0.49969256652107263,-53.0,-1556.715841
7,1.2597032472800538,0.20253670218554315,3.0641430339244553,-0.616198485097544,-53.0,-1556.715841
8,1.2937492809903255,-0.06212590024312034,3.098189067634727,-0.8150787320284487,-53.0,-1556.715841
9,1.3277953147005972,-0.23025875818517372,3.1322351013449987,-1.0792768947712335,-53.0,-1556.715841
10,1.3618413484108691,-0.2967409015557304,3.1662811350552706,-1.3514926679354955,-53.0,-1556.715841
11,1.3958873821211408,-0.3030975392744812,3.2003271687655426,-1.5303572519841655,-53.0,-1556.715841
12,1.4299334158314125,-0.32118204294291774,3.234373202475814,-1.4925865963473297,-53.0,-1556.715841
13,1.4639794495416842,-0.4217044890480172,3.2684192361860855,-1.1466120823898949,-53.0,-1556.715841
14,1.498025483251956,-0.6367335532574986,3.3024652698963575,-0.4952449548413392,-53.0,-1556.715841
15,1.5320715169622277,-0.934592387930419,3.3365113036066294,0.3343893672508834,-53.0,-1556.715841
16,1.5661175506724994,-1.2290574319997034,3.370557337316901,1.1248449824511364,-53.0,-1556.715841
17,1.600163584382771,-1.4279366013348724,3.4046033710271724,1.65814367057546,-53.0,-1556.715841
18,1.6342096180930428,-1.4938899259813465,3.4386494047374443,1.8131886751868838,-53.0,-1556.715841
