frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,58.9904418045374,-0.7163563983947651,59.89592328760875,0.25850604613090283,-27.0,-805.0965299999991
1,59.023978155762265,-0.25960505193451194,59.92945963883362,0.08921608654344941,-27.0,-805.0965299999991
2,59.05751450698713,0.2503671476645943,59.96299599005849,-0.0267770776940095,-27.0,-805.0965299999991
3,59.09105085821199,0.6129162604594971,59.99653234128335,-0.1408820277306525,-27.0,-805.0965299999991
4,59.12458720943686,0.7093579335352921,60.030068692508216,-0.29131418587415453,-27.0,-805.0965299999991
5,59.15812356066172,0.558831948900312,60.06360504373308,-0.4945515219719172,-27.0,-805.0965299999991
6,59.19165991188659,0.2958317970593273,60.097141394957944,-0.7461478357077198,-27.0,-805.0965299999991
7,59.22519626311146,0.08551308932373705,60.13067774618281,-1.0190460530852357,-27.0,-805.0965299999991
8,59.25873261433632,0.030221885734204396,60.16421409740767,-1.2573683324524958,-27.0,-805.0965299999991
9,59.292268965561185,0.12107075184869674,60.19775044863254,-1.3770542526085274,-27.0,-805.0965299999991
10,59.325805316786045,0.2585940139495723,60.2312867998574,-1.2875681021549934,-27.0,-805.0965299999991
11,59.35934166801091,0.324445960778853,60.26482315108227,-0.9351791577257483,-27.0,-805.0965299999991
12,59.39287801923578,0.253799319656903,60.298359502307136,-0.3468549099812739,-27.0,-805.0965299999991
13,59.42641437046064,0.06092724232402966,60.331895853532,0.3568152856512433,-27.0,-805.0965299999991
14,59.45995072168551,-0.18958192119905845,60.365432204756864,0.9978768903553318,-27.0,-805.0965299999991
15,59.493487072910376,-0.43266795263356583,60.39896855598173,1.4133529736321038,-27.0,-805.0965299999991
16,59.52702342413524,-0.6352417615122167,60.43250490720659,1.5243056364855596,-27.0,-805.0965299999991
17,59.560559775360105,-0.7981307377912291,60.46604125843146,1.3620310135020706,-27.0,-805.0965299999991
18,59.594096126584965,-0.9373507222756677,60.49957760965632,1.0385734619623999,-27.0,-805.0965299999991
19,59.62763247780983,-1.058994441144727,60.53311396088119,0.6829754168751515,-27.0,-805.0965299999991
20,59.6611688290347,-1.1394851554297605,60.566650312106056,0.382594045692475,-27.0,-805.0965299999991
21,59.69470518025956,-1.1234166752776409,60.600186663330916,0.16012299848788533,-27.0,-805.0965299999991
22,59.72824153148443,-0.9468464152965144,60.633723014555784,-0.009521662727491212,-27.0,-805.0965299999991
23,59.761777882709296,-0.5779230361968207,60.66725936578065,-0.16305104638881432,-27.0,-805.0965299999991
24,59.79531423393416,-0.051082074516477005,60.70079571700551,-0.32126781256769493,-27.0,-805.0965299999991
25,59.828850585159024,0.5281930046581955,60.73433206823038,-0.4855652153467522,-27.0,-805.0965299999991
26,59.862386936383885,1.0151288945443846,60.76786841945524,-0.6527350732534839,-27.0,-805.0965299999991
27,59.89592328760875,1.28258113149006,60.80140477068011,-0.8282645022355033,-27.0,-805.0965299999991
28,59.92945963883362,1.2784011468786434,60.834941121904976,-1.020991049901326,-27.0,-805.0965299999991
29,59.96299599005848,1.054091080007591,60.868477473129836,-1.219248362411086,-27.0,-805.0965299999991
30,59.99653234128335,0.7453467584802673,60.902013824354704,-1.3678922076259339,-27.0,-805.0965299999991
31,60.03006869250821,0.5083666851986466,60.935550175579564,-1.3717623269740038,-27.0,-805.0965299999991
32,60.06360504373308,0.4405748733165744,60.96908652680443,-1.13668253706203,-27.0,-805.0965299999991
33,60.097141394957944,0.5257718420202703,61.0026228780293,-0.6310492978137574,-27.0,-805.0965299999991
34,60.130677746182805,0.6349190128753217,61.03615922925416,0.07098585288505097,-27.0,-805.0965299999991
35,60.16421409740767,0.5884046269010226,61.06969558047903,0.8001215525768702,-27.0,-805.0965299999991
36,60.19775044863254,0.25442567429942675,61.103231931703895,1.3597888961383942,-27.0,-805.0965299999991
37,60.2312867998574,-0.36425077541541423,61.136768282928756,1.6154689777765798,-27.0,-805.0965299999991
38,60.26482315108227,-1.1032900600911564,61.170304634153624,1.552786280611003,-27.0,-805.0965299999991
39,60.29835950230713,-1.6930664983557326,61.203840985378484,1.2710821157368506,-27.0,-805.0965299999991
40,60.331895853532,-1.8808765986189409,61.23737733660335,0.9202457503836147,-27.0,-805.0965299999991
41,60.365432204756864,-1.5622917283327413,61.27091368782822,0.6218476340139861,-27.0,-805.0965299999991
42,60.398968555981725,-0.8500002395483215,61.30445003905308,0.4201084462965793,-27.0,-805.0965299999991
43,60.43250490720659,-0.03434864646523202,61.33798639027795,0.2846429656150072,-27.0,-805.0965299999991
44,60.46604125843145,0.5529647433693073,61.37152274150281,0.153464107169672,-27.0,-805.0965299999991
45,60.49957760965632,0.7052723452470988,61.405059092727676,-0.01694645073052131,-27.0,-805.0965299999991
46,60.53311396088119,0.4493981265030354,61.43859544395254,-0.2263209541217336,-27.0,-805.0965299999991
47,60.56665031210605,0.032724872259290466,61.472131795177404,-0.44149403998057685,-27.0,-805.0965299999991
48,60.600186663330916,-0.2125527511916959,61.50566814640227,-0.6300784887200075,-27.0,-805.0965299999991
49,60.633723014555784,-0.05636025626531553,61.53920449762714,-0.7893733105985746,-27.0,-805.0965299999991
50,60.667259365780644,0.5011896379354384,61.572740848852,-0.9473110169854556,-27.0,-805.0965299999991
51,60.70079571700551,1.2368063345250506,61.60627720007687,-1.1320435810325442,-27.0,-805.0965299999991
52,60.73433206823037,1.8327418649427905,61.63981355130173,-1.3300790965314455,-27.0,-805.0965299999991
53,60.76786841945524,2.0382841290285527,61.673349902526596,-1.4650198215834966,-27.0,-805.0965299999991
54,60.80140477068011,1.7700861199083109,61.70688625375146,-1.42029830995494,-27.0,-805.0965299999991
55,60.83494112190497,1.1138335648903284,61.740422604976324,-1.1020381818287677,-27.0,-805.0965299999991
56,60.868477473129836,0.25438546311457766,61.77395895620119,-0.5077907763431867,-27.0,-805.0965299999991
57,60.9020138243547,-0.6087897682477286,61.80749530742605,0.2447877221407496,-27.0,-805.0965299999991
58,60.935550175579564,-1.3165114856816922,61.84103165865092,0.955473515227428,-27.0,-805.0965299999991
59,60.96908652680443,-1.765180012997362,61.87456800987579,1.4297446869516202,-27.0,-805.0965299999991
60,61.00262287802929,-1.9022738130486732,60.432504907206585,1.524305636485536,17.0,506.91262999999947
61,61.03615922925416,-1.7285280229659161,61.203840985378484,1.2710821157368506,-5.0,-149.09194999999985
62,61.06969558047903,-1.3129188193293526,61.23737733660335,0.9202457503836147,-5.0,-149.09194999999985
63,61.10323193170389,-0.7966700268262755,61.27091368782821,0.6218476340140289,-5.0,-149.09194999999985
64,61.136768282928756,-0.35628195322798134,61.30445003905308,0.4201084462965793,-5.0,-149.09194999999985
65,61.17030463415362,-0.12767117544348597,61.33798639027794,0.2846429656150359,-5.0,-149.09194999999985
66,61.203840985378484,-0.13572601576519241,61.37152274150281,0.153464107169672,-5.0,-149.09194999999985
67,61.23737733660335,-0.28194192199133544,61.405059092727676,-0.01694645073052131,-5.0,-149.09194999999985
68,61.27091368782821,-0.4046434567759224,61.438595443952536,-0.22632095412168798,-5.0,-149.09194999999985
69,61.30445003905308,-0.37249173931722307,61.472131795177404,-0.44149403998057685,-5.0,-149.09194999999985
70,61.33798639027795,-0.14773508302878988,61.50566814640227,-0.6300784887200075,-5.0,-149.09194999999985
