frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,1.0138376332947252,-0.1598421717808444,0.7434809310827986,-1.1523486156639597,8.0,236.72429600000004
1,1.0476322210712161,0.08293223402095898,0.7772755188592895,-1.1523486156639597,8.0,236.72429600000004
2,1.0814268088477068,0.32737257142461945,0.8110701066357802,-1.1523486156639597,8.0,236.72429600000004
3,1.1152213966241977,0.5104969902034917,0.8448646944122711,-1.1523486156639597,8.0,236.72429600000004
4,1.1490159844006886,0.6042380231422562,0.878659282188762,-1.1523486156639597,8.0,236.72429600000004
5,1.1828105721771793,0.6267033526872937,0.9124538699652527,-1.1523486156639597,8.0,236.72429600000004
6,1.2166051599536702,0.6268242299739963,0.9462484577417436,-1.1523486156639597,8.0,236.72429600000004
7,1.2503997477301612,0.6525885195628154,0.9800430455182345,-1.1523486156639597,8.0,236.72429600000004
8,1.2841943355066519,0.7222861260612855,1.0138376332947252,-1.1523486156639597,8.0,236.72429600000004
9,1.3179889232831428,0.8151682610476487,1.0476322210712161,-0.8298714674318879,8.0,236.72429600000004
10,1.3517835110596337,0.8864052753444206,1.081426808847707,-0.2624332343373429,8.0,236.72429600000004
11,1.3855780988361244,0.8980208576116671,1.1152213966241977,0.4036667612661614,8.0,236.72429600000004
12,1.4193726866126153,0.8479595362947658,1.1490159844006886,0.9586078524450841,8.0,236.72429600000004
13,1.4531672743891062,0.777873923465392,1.1828105721771796,1.230735240762313,8.0,236.72429600000004
14,1.486961862165597,0.7498883220306788,1.2166051599536702,1.1701263683859422,8.0,236.72429600000004
15,1.5207564499420878,0.8012277080387026,1.2503997477301612,0.8643970143318864,8.0,236.72429600000004
16,1.5545510377185787,0.9023641444328951,1.284194335506652,0.4800909543358376,8.0,236.72429600000004
17,1.5883456254950696,0.9466985731693556,1.317988923283143,0.16799440204193075,8.0,236.72429600000004
18,1.6221402132715603,0.7844250680861858,1.3517835110596337,-0.010713042989984437,8.0,236.72429600000004
