frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,0.0,0.07352198594146674,1.3517835110596335,-0.01402379117779426,-40.0,-1183.6214800000002
1,0.03379458777649084,1.0905213296259537,1.3855780988361244,-0.08929949347407816,-40.0,-1183.6214800000002
2,0.06758917555298168,1.7965259234317899,1.419372686612615,-0.1633432107592223,-40.0,-1183.6214800000002
3,0.10138376332947252,2.0188918444359625,1.453167274389106,-0.2895620082246224,-40.0,-1183.6214800000002
4,0.13517835110596335,1.7763072852519266,1.486961862165597,-0.44425201024465133,-40.0,-1183.6214800000002
5,0.1689729388824542,1.233360830545374,1.5207564499420876,-0.5290568988559483,-40.0,-1183.6214800000002
6,0.20276752665894504,0.6049628971849674,1.5545510377185785,-0.42896659308403234,-40.0,-1183.6214800000002
7,0.2365621144354359,0.07068177360891344,1.5883456254950694,-0.09333565871525934,-40.0,-1183.6214800000002
8,0.2703567022119267,-0.2756883527922883,1.62214021327156,0.41042670739364534,-40.0,-1183.6214800000002
9,0.30415128998841756,-0.4429983657101439,1.655934801048051,0.9086323718993896,-40.0,-1183.6214800000002
10,0.3379458777649084,-0.5253912433139645,1.689729388824542,1.1987794757699373,-40.0,-1183.6214800000002
11,0.3717404655413992,-0.6466129213294882,1.7235239766010326,1.1514392743178947,-40.0,-1183.6214800000002
12,0.4055350533178901,-0.88203186734479,1.7573185643775235,0.7772977314533147,-40.0,-1183.6214800000002
13,0.43932964109438094,-1.2010637465298628,1.7911131521540145,0.21902207623951264,-40.0,-1183.6214800000002
14,0.4731242288708718,-1.4722624990833826,1.8249077399305054,-0.3272274951155947,-40.0,-1183.6214800000002
15,0.5069188166473626,-1.5364263735993475,1.858702327706996,-0.7130795318404779,-40.0,-1183.6214800000002
16,0.5407134044238534,-1.3039266687184519,1.8924969154834868,-0.901561598365819,-40.0,-1183.6214800000002
17,0.5745079922003443,-0.8110002021330871,1.9262915032599777,-0.9574641252977336,-40.0,-1183.6214800000002
18,0.6083025799768351,-0.19821120769930783,1.9600860910364686,-0.9754588591038261,-40.0,-1183.6214800000002
19,0.6420971677533259,0.3683672396095375,1.9938806788129595,-0.9960624357028952,-40.0,-1183.6214800000002
20,0.6758917555298168,0.7748463766650087,2.0276752665894504,-0.9671255962508569,-40.0,-1183.6214800000002
21,0.7096863433063076,0.9880614620069704,2.0614698543659413,-0.7795070277612164,-40.0,-1183.6214800000002
22,0.7434809310827984,1.0306431495413513,2.095264442142432,-0.35646183483338717,-40.0,-1183.6214800000002
23,0.7772755188592894,0.9370174158925519,2.1290590299189227,0.2630656551247819,-40.0,-1183.6214800000002
24,0.8110701066357802,0.7294881592525052,2.1628536176954136,0.9090879076209085,-40.0,-1183.6214800000002
25,0.8448646944122711,0.42471215709580956,2.1966482054719045,1.3532423388156207,-40.0,-1183.6214800000002
26,0.8786592821887619,0.049255546152145335,2.2304427932483954,1.42893865860907,-40.0,-1183.6214800000002
27,0.9124538699652527,-0.35826387846188085,2.264237381024886,1.1225151605673545,-40.0,-1183.6214800000002
28,0.9462484577417436,-0.754723931274593,2.298031968801377,0.5763877596459315,-40.0,-1183.6214800000002
29,0.9800430455182344,-1.0887494851335422,2.3318265565778677,0.0041311306327800335,-40.0,-1183.6214800000002
30,1.0138376332947252,-1.280010161258353,2.3656211443543587,-0.42541652929361157,-40.0,-1183.6214800000002
31,1.0476322210712161,-1.2082443290201952,2.3994157321308496,-0.6618957246173247,-40.0,-1183.6214800000002
32,1.0814268088477068,-0.7528024401092649,2.4332103199073405,-0.7640895444542747,-40.0,-1183.6214800000002
33,1.1152213966241977,0.10605933548485093,2.4670049076838314,-0.822187994760327,-40.0,-1183.6214800000002
34,1.1490159844006886,1.1805796728574052,2.5007994954603223,-0.8692547416035169,-40.0,-1183.6214800000002
35,1.1828105721771793,2.0720302550379,2.534594083236813,-0.8446530011494903,-40.0,-1183.6214800000002
36,1.2166051599536702,2.33849736143005,2.5683886710133037,-0.6373007909338645,-40.0,-1183.6214800000002
37,1.2503997477301612,1.7639680958006034,2.6021832587897946,-0.18214328910465183,-40.0,-1183.6214800000002
38,1.2841943355066519,0.5426184655113444,2.635977846566285,0.45742301895879156,-40.0,-1183.6214800000002
39,1.3179889232831428,-0.772167715246662,2.669772434342776,1.0858838588826958,-40.0,-1183.6214800000002
40,1.3517835110596337,-1.539471513431078,2.703567022119267,1.465021793303179,-40.0,-1183.6214800000002
41,1.3855780988361244,-1.3589569111209088,2.737361609895758,1.4438491854820628,-40.0,-1183.6214800000002
42,1.4193726866126153,-0.2607762832633944,2.7711561976722487,1.0435357577616342,-40.0,-1183.6214800000002
43,1.4531672743891062,1.3432102926002918,2.8049507854487397,0.4409237400448843,-40.0,-1183.6214800000002
44,1.486961862165597,2.8883614300967655,2.8387453732252306,-0.1360256983256803,-40.0,-1183.6214800000002
45,1.5207564499420878,3.8982023659949294,2.8725399610017215,-0.5300222764902406,-40.0,-1183.6214800000002
46,1.5545510377185787,4.1049143982159215,2.9063345487782124,-0.7168582513312975,-40.0,-1183.6214800000002
47,1.5883456254950696,3.4477118036253938,2.9401291365547033,-0.7765830758829815,-40.0,-1183.6214800000002
48,1.6221402132715603,2.026888813510186,2.973923724331194,-0.8028336085335281,-40.0,-1183.6214800000002
49,1.6559348010480512,0.06813715650421143,3.0077183121076847,-0.8175493285923662,-40.0,-1183.6214800000002
50,1.6897293888245422,-2.104323112647133,3.0415128998841756,-0.7510789944090418,-40.0,-1183.6214800000002
51,1.7235239766010328,-4.113080060749125,3.075307487660666,-0.5017964856092019,-40.0,-1183.6214800000002
52,1.7573185643775238,-5.600513180636735,3.109102075437157,-0.033690446096637905,-40.0,-1183.6214800000002
53,1.7911131521540147,-6.298277498036696,3.142896663213648,0.5594020185963885,-40.0,-1183.6214800000002
54,1.8249077399305054,-6.058023907990519,3.176691250990139,1.0758253756376055,-40.0,-1183.6214800000002
55,1.8587023277069963,-4.863551136074483,3.2104858387666297,1.3086418625166891,-40.0,-1183.6214800000002
56,1.8924969154834872,-2.8776968031726837,3.2442804265431207,1.1634902916731265,-40.0,-1183.6214800000002
57,1.9262915032599779,-0.506867657382414,3.2780750143196116,0.7119750039902131,-40.0,-1183.6214800000002
58,1.9600860910364688,1.6333336189948964,3.3118696020961025,0.14460231262554063,-40.0,-1183.6214800000002
59,1.9938806788129597,2.935900644152755,3.3456641898725934,-0.3430872705361014,-40.0,-1183.6214800000002
60,2.0276752665894504,3.1115575898928753,3.379458777649084,-0.6539292875085893,-40.0,-1183.6214800000002
61,2.0614698543659413,2.363805122107962,3.413253365425575,-0.8164288749677714,-40.0,-1183.6214800000002
62,2.0952644421424322,1.2779633764955443,3.4470479532020657,-0.9250410355293386,-40.0,-1183.6214800000002
63,2.129059029918923,0.48983378891568646,3.4808425409785566,-1.041146488658612,-40.0,-1183.6214800000002
64,2.1628536176954136,0.354497548736129,3.514637128755047,-1.126992961139893,-40.0,-1183.6214800000002
65,2.1966482054719045,0.8094897435866525,3.784993830966974,0.8715099469210347,-47.0,-1390.7552390000003
66,2.2304427932483954,1.4745282194771874,3.818788418743465,0.3472328344186161,-47.0,-1390.7552390000003
67,2.2642373810248864,1.884564972206425,3.8525830065199558,-0.07856677463386079,-47.0,-1390.7552390000003
68,2.2980319688013773,1.7069960866218474,3.8863775942964467,-0.34118692377515847,-47.0,-1390.7552390000003
69,2.331826556577868,0.8509315843081252,3.9201721820729376,-0.496039992342242,-47.0,-1390.7552390000003
70,2.3656211443543587,-0.5316548990007147,3.953966769849428,-0.6363695211390412,-47.0,-1390.7552390000003
71,2.3994157321308496,-2.101560937678155,3.987761357625919,-0.7915121734017575,-47.0,-1390.7552390000003
72,2.4332103199073405,-3.4071047353183546,0.5745079922003444,-0.2976574780275744,55.0,1627.4795350000002
73,2.4670049076838314,-3.9855897000358667,0.6083025799768353,0.24419495653473378,55.0,1627.4795350000002
74,2.5007994954603223,-3.516910518233384,0.6420971677533263,0.6637686409835519,55.0,1627.4795350000002
75,2.5345940832368132,-2.007919341016916,0.6758917555298172,0.8291568147086695,55.0,1627.4795350000002
76,2.5683886710133037,0.10015296063990817,0.7096863433063076,0.719305377984137,55.0,1627.4795350000002
77,2.6021832587897946,2.044279813866917,0.7434809310827986,0.4210712757805267,55.0,1627.4795350000002
78,2.6359778465662855,3.1107286916372003,0.7772755188592895,0.06956187511717572,55.0,1627.4795350000002
79,2.6697724343427764,3.084049115517282,0.8110701066357804,-0.22854130773297907,55.0,1627.4795350000002
80,2.7035670221192674,2.4420003896840052,0.8110701066357804,-0.22854130773297907,56.0,1657.0700720000002
81,2.7373616098957583,2.0771124514319257,0.8448646944122713,-0.4418726739983934,56.0,1657.0700720000002
82,2.7711561976722487,2.675022456861873,0.8786592821887618,-0.6063271363696832,56.0,1657.0700720000002
83,2.8049507854487397,4.1779660281525715,0.9124538699652527,-0.7722370268627539,56.0,1657.0700720000002
84,2.8387453732252306,5.733641827557657,0.9462484577417436,-0.9447087551621173,56.0,1657.0700720000002
85,2.8725399610017215,6.190759777786513,0.9800430455182345,-1.059191311417679,56.0,1657.0700720000002
86,2.9063345487782124,4.822223734323815,1.0138376332947254,-1.0121070297416146,56.0,1657.0700720000002
87,2.9401291365547033,1.8040388472038786,1.0476322210712163,-0.7301790273437699,56.0,1657.0700720000002
